Commodity,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,zero_count
Lime,300.0,346.0,353.3333333333333,354.0,360.3703703703704,331.25,350.0,345.8333333333333,356.5217391304348,354.76190476190476,447.82608695652175,617.3913043478261,424.0,296.55172413793105,355.0,501.7857142857143,527.2727272727273,330.0,330.0,350.0,350.0,426.9230769230769,527.6785714285714,550.3333333333334,570.0,567.741935483871,444.35483870967744,433.3333333333333,432.258064516129,430.8333333333333,425.8333333333333,425.0,425.0,427.58620689655174,430.0,415.96774193548384,425.0,425.0,425.0,425.8333333333333,425.0,425.0,425.80645161290323,426.61290322580646,425.0,465.51724137931035,623.3333333333334,559.1666666666666,490.0,525.0,516.9516129032259,602.5862068965517,647.5806451612904,525.0,500.0,475.0,417.5,791.6666666666666,672.1666666666666,192.41935483870967,165.0,177.83333333333334,179.3548387096774,212.5,186.4516129032258,165.83333333333334,155.80645161290323,134.3548387096774,127.14285714285714,174.83333333333334,252.93103448275863,271.4516129032258,266.3333333333333,250.16129032258064,267.7586206896552,295.9259259259259,249.19354838709677,151.66666666666666,111.7741935483871,105.0,112.93103448275862,136.07142857142858,255.0,136.5,113.0,96.0,174.83333333333334,154.28571428571428,144.64285714285714,91.16666666666667,89.51612903225806,123.38709677419355,139.55357142857142,188.16666666666666,250.83333333333334,229.23076923076923,0
Mint,125.0,125.0,126.05263157894737,140.83333333333334,128.04347826086956,148.61111111111111,133.33333333333334,138.02083333333334,134.4318181818182,163.4090909090909,175.54347826086956,135.97826086956522,150.83333333333334,114.66666666666667,135.3448275862069,123.21428571428571,116.875,174.0,195.25,189.35185185185185,195.0,179.03846153846155,117.85714285714286,85.0,74.16666666666667,75.88709677419355,77.58333333333333,86.66666666666667,95.16129032258064,93.21428571428571,95.0,85.96774193548387,80.77586206896552,68.01724137931035,68.66666666666667,74.2741935483871,63.706896551724135,62.74193548387097,88.30645161290323,82.5,82.5,67.33333333333333,80.96774193548387,95.64516129032258,95.0,95.34482758620689,95.0,95.0,96.0,105.0,105.0,105.0,105.0,103.96551724137932,125.0,125.0,125.0,106.0,146.0,127.41935483870968,73.0,87.25806451612904,170.33333333333334,175.0,174.67741935483872,187.0,203.5483870967742,260.16129032258067,238.57142857142858,211.66666666666666,210.0,138.5483870967742,116.66666666666667,124.0,142.09677419354838,255.0,246.29032258064515,245.66666666666666,261.4516129032258,275.64516129032256,275.3448275862069,270.8333333333333,205.0,62.75,82.14285714285714,85.0,127.32142857142857,144.66666666666666,146.92307692307693,238.33333333333334,273.38709677419354,235.0,225.74074074074073,167.0,131.20689655172413,107.22222222222223,0
Mombin,0.0,0.0,20.925,23.64,26.423076923076923,29.068181818181817,29.717391304347824,37.604166666666664,66.19047619047619,118.94736842105263,0.0,0.0,0.0,27.875,24.383333333333333,22.428571428571427,27.047619047619047,27.844827586206897,31.1,35.25,57.6,95.25,0.0,0.0,0.0,24.166666666666668,22.862068965517242,23.216666666666665,28.338709677419356,28.666666666666668,25.0,30.0,35.13793103448276,48.0,0.0,0.0,0.0,0.0,25.94,31.333333333333332,36.04838709677419,37.083333333333336,36.58064516129032,43.54838709677419,54.907407407407405,116.81818181818181,0.0,0.0,0.0,0.0,34.285714285714285,33.44827586206897,37.33870967741935,43.75,47.708333333333336,47.583333333333336,54.642857142857146,83.28125,0.0,0.0,0.0,0.0,37.5,39.666666666666664,42.82258064516129,44.916666666666664,52.58064516129032,56.53225806451613,69.73214285714286,88.61111111111111,0.0,0.0,0.0,38.125,37.096774193548384,42.75,49.03225806451613,49.666666666666664,56.12903225806452,55.564516129032256,82.3,125.9090909090909,0.0,0.0,0.0,0.0,36.875,34.23913043478261,39.274193548387096,35.833333333333336,39.83870967741935,37.82258064516129,47.5,66.16666666666667,111.0,0.0,28
Mushroom(Kanya),175.0,184.4,192.8095238095238,176.1,150.74074074074073,156.77083333333334,162.29166666666666,131.45833333333334,99.6590909090909,93.06818181818181,130.2173913043478,155.43478260869566,178.1,163.38709677419354,172.33333333333334,169.82142857142858,137.38636363636363,142.83333333333334,150.66666666666666,103.57142857142857,90.9,108.70370370370371,134.16666666666666,118.0,157.75,169.3548387096774,164.67741935483872,164.0,178.8709677419355,179.66666666666666,249.3548387096774,172.17741935483872,111.60714285714286,104.3103448275862,143.66666666666666,144.19354838709677,131.5,148.5483870967742,162.74193548387098,170.66666666666666,148.38709677419354,109.83333333333333,145.32258064516128,119.19354838709677,88.33333333333333,112.67241379310344,147.66666666666666,152.5,160.33333333333334,177.25806451612902,179.3548387096774,160.68965517241378,141.69354838709677,166.20689655172413,135.20833333333334,130.33333333333334,119.64285714285714,141.33333333333334,195.0,189.67741935483872,195.66666666666666,165.48387096774192,201.5,192.83333333333334,143.0,100.33333333333333,170.16129032258064,134.67741935483872,93.92857142857143,97.83333333333333,145.5,183.2258064516129,167.5,162.58064516129033,174.03225806451613,163.66666666666666,163.30645161290323,174.66666666666666,172.41935483870967,105.08064516129032,74.74137931034483,79.48275862068965,88.375,118.70370370370371,154.0,201.72413793103448,179.16666666666666,120.98214285714286,165.25862068965517,137.66666666666666,168.06451612903226,130.08064516129033,116.60714285714286,179.83333333333334,199.33333333333334,124.61538461538461,0
Mustard Leaf,37.95454545454545,31.3,44.04761904761905,43.7,31.9,43.80952380952381,33.604166666666664,39.583333333333336,32.72727272727273,33.22727272727273,48.04347826086956,55.32608695652174,44.42,54.39655172413793,50.166666666666664,42.30769230769231,49.875,43.25,34.5,33.55555555555556,33.5,37.870370370370374,48.75,39.583333333333336,41.583333333333336,52.82258064516129,45.645161290322584,52.916666666666664,53.87096774193548,44.6551724137931,46.29032258064516,45.16129032258065,44.827586206896555,36.810344827586206,59.5,74.11290322580645,56.333333333333336,47.016129032258064,76.7741935483871,57.833333333333336,52.5,43.666666666666664,42.17741935483871,42.82258064516129,35.46296296296296,33.189655172413794,42.5,50.333333333333336,52.5,56.61290322580645,57.33870967741935,53.53448275862069,50.16129032258065,52.083333333333336,53.229166666666664,56.12068965517241,47.857142857142854,49.833333333333336,74.08333333333333,53.54838709677419,42.75,54.91935483870968,64.375,70.0,53.62903225806452,48.482142857142854,0.0,50.0,42.5,37.833333333333336,41.166666666666664,53.306451612903224,46.833333333333336,58.55769230769231,55.0,67.85714285714286,88.54838709677419,52.75,55.0,40.875,30.862068965517242,28.75,47.5,41.74193548387097,24.333333333333332,25.0,0.0,54.7,58.01724137931034,49.0,54.75806451612903,54.75806451612903,40.80357142857143,41.416666666666664,51.083333333333336,34.42307692307692,2
Neuro,53.18181818181818,54.6,55.357142857142854,56.25,62.142857142857146,0.0,0.0,0.0,0.0,57.0,60.65217391304348,58.91304347826087,58.0,55.089285714285715,57.833333333333336,55.714285714285715,45.708333333333336,59.44444444444444,0.0,0.0,0.0,0.0,50.595238095238095,52.5,52.833333333333336,59.67741935483871,54.354838709677416,72.75,62.04545454545455,0.0,0.0,0.0,0.0,0.0,54.42307692307692,57.5,55.666666666666664,67.09677419354838,88.70967741935483,82.6086956521739,69.77272727272727,0.0,0.0,0.0,0.0,0.0,64.0909090909091,65.33333333333333,65.0,71.7741935483871,84.61538461538461,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,86.80555555555556,74.5,75.0,74.66666666666667,75.0,75.0,0.0,0.0,0.0,0.0,0.0,95.5,124.6774193548387,114.66666666666667,97.33333333333333,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.47368421052632,107.33333333333333,112.33333333333333,99.28571428571429,95.34482758620689,93.0952380952381,0.0,0.0,0.0,95.0,85.43478260869566,85.0,85.0,40
Okara,35.22727272727273,29.96,40.54761904761905,45.6,62.19047619047619,78.65384615384616,99.76190476190476,80.8695652173913,107.3913043478261,92.52272727272727,62.391304347826086,37.45652173913044,33.8,32.61290322580645,23.7,45.27777777777778,65.16666666666667,70.55555555555556,75.25,124.30555555555556,116.25,84.20370370370371,60.267857142857146,23.6,33.61666666666667,37.38709677419355,40.806451612903224,49.48275862068966,73.58333333333333,72.32758620689656,81.3225806451613,107.33333333333333,93.10344827586206,95.43103448275862,69.88333333333334,45.310344827586206,38.75,49.827586206896555,35.58064516129032,69.05,77.61290322580645,76.75,84.91935483870968,130.0,103.05555555555556,93.44827586206897,56.3,40.96666666666667,38.016666666666666,45.08064516129032,57.903225806451616,54.224137931034484,80.83333333333333,78.16666666666667,89.27083333333333,100.86206896551724,100.41666666666667,100.33333333333333,61.583333333333336,38.08064516129032,41.0,41.53225806451613,56.53225806451613,51.083333333333336,63.53448275862069,66.25,95.60344827586206,106.85483870967742,98.57142857142857,107.75862068965517,90.25862068965517,49.67741935483871,44.166666666666664,74.35483870967742,39.354838709677416,54.25,83.38709677419355,93.0,87.98387096774194,97.41935483870968,90.43103448275862,102.31481481481481,80.95238095238095,40.24193548387097,29.285714285714285,60.666666666666664,65.64516129032258,72.58333333333333,84.08333333333333,84.3103448275862,92.66129032258064,84.6774193548387,110.18518518518519,106.0,86.20689655172414,43.75,0
Onion Dry (Indian),34.09090909090909,47.22,74.0,90.14,99.12962962962963,89.60416666666667,42.583333333333336,31.875,26.695652173913043,28.522727272727273,28.630434782608695,28.73913043478261,33.8,46.145161290322584,41.916666666666664,38.875,39.56818181818182,40.46666666666667,41.13333333333333,36.982142857142854,40.14,36.833333333333336,34.625,36.61666666666667,40.766666666666666,47.12903225806452,83.38709677419355,101.13333333333334,92.43548387096774,61.45,39.04838709677419,34.29032258064516,26.06896551724138,25.155172413793103,25.016666666666666,23.112903225806452,22.7,25.903225806451612,25.0,23.083333333333332,22.306451612903224,26.433333333333334,26.016129032258064,25.806451612903224,23.51851851851852,23.913793103448278,23.75,21.066666666666666,22.633333333333333,24.93548387096774,49.12903225806452,41.62068965517241,54.96774193548387,72.36666666666666,83.72916666666667,77.6,50.625,33.46666666666667,25.55,24.306451612903224,28.583333333333332,35.483870967741936,33.08064516129032,30.483333333333334,36.403225806451616,35.5,29.096774193548388,25.838709677419356,22.160714285714285,23.416666666666668,25.333333333333332,26.5,32.31666666666667,37.064516129032256,45.016129032258064,78.15,96.01612903225806,144.88333333333333,179.375,120.79032258064517,77.44827586206897,58.62068965517241,36.3125,26.633333333333333,28.866666666666667,31.266666666666666,34.064516129032256,78.46551724137932,118.79310344827586,110.93333333333334,85.11290322580645,66.53225806451613,77.14285714285714,46.81666666666667,36.25,38.69230769230769,0
Onion Green,39.77272727272727,36.3,52.19047619047619,52.1,70.64583333333333,93.58695652173913,65.20833333333333,58.4375,51.36363636363637,46.25,29.391304347826086,42.5,44.9,45.96774193548387,52.8448275862069,60.0,60.69444444444444,52.13333333333333,48.88333333333333,56.69642857142857,40.06,32.2037037037037,42.714285714285715,42.28333333333333,59.666666666666664,55.32258064516129,65.16129032258064,85.33333333333333,103.54838709677419,76.83333333333333,72.66129032258064,72.98387096774194,54.05172413793103,31.29310344827586,36.416666666666664,67.25806451612904,70.58333333333333,107.66129032258064,107.09677419354838,53.166666666666664,52.58064516129032,45.666666666666664,39.274193548387096,36.903225806451616,29.25925925925926,26.43103448275862,25.5,33.166666666666664,62.083333333333336,97.90322580645162,95.0,101.89655172413794,104.6774193548387,100.0,77.5,94.91666666666667,86.875,63.166666666666664,63.0,67.1774193548387,91.08333333333333,150.80645161290323,214.91666666666666,154.0,92.5,50.833333333333336,44.274193548387096,59.11290322580645,41.785714285714285,29.5,36.416666666666664,74.6774193548387,118.25,160.0,119.6774193548387,89.48275862068965,167.5,130.66666666666666,111.12903225806451,131.7741935483871,112.41379310344827,73.62068965517241,51.30434782608695,38.225806451612904,35.71666666666667,87.08333333333333,139.31034482758622,98.0,144.82758620689654,88.5,52.74193548387097,51.854838709677416,57.94642857142857,56.333333333333336,95.16666666666667,75.38461538461539,0
Orange(Nepali),0.0,0.0,0.0,80.625,81.53846153846153,71.875,52.291666666666664,65.83333333333333,64.1304347826087,76.25,125.3409090909091,195.0,0.0,0.0,0.0,68.33333333333333,62.4,54.416666666666664,55.86666666666667,62.142857142857146,63.541666666666664,69.79166666666667,75.71428571428571,104.78260869565217,0.0,0.0,0.0,85.26315789473684,83.58695652173913,65.7,62.66129032258065,75.80645161290323,77.06896551724138,81.42857142857143,128.66666666666666,150.71428571428572,0.0,0.0,0.0,95.0,92.33870967741936,69.75,81.05,85.96774193548387,85.0,55.0,78.66666666666667,95.625,0.0,0.0,0.0,0.0,90.26315789473684,70.41666666666667,86.66666666666667,94.86666666666666,97.85714285714286,97.66666666666667,129.33333333333334,135.0,0.0,0.0,0.0,0.0,85.0,66.91666666666667,81.33870967741936,98.62903225806451,70.26785714285714,83.16666666666667,98.66666666666667,121.66666666666667,0.0,0.0,0.0,0.0,77.85714285714286,79.08333333333333,94.83870967741936,103.54838709677419,94.88095238095238,0.0,95.0,95.0,0.0,0.0,0.0,95.0,47.5,65.74074074074075,86.12903225806451,109.03225806451613,122.85714285714286,96.5625,0.0,0.0,30
Papaya(Nepali),58.75,59.6875,58.25,63.2,57.0,66.45833333333333,55.416666666666664,55.104166666666664,55.0,57.5,56.47727272727273,52.06521739130435,58.1,71.04838709677419,58.666666666666664,59.81481481481482,60.6578947368421,66.83333333333333,63.92857142857143,54.82142857142857,51.4,47.25,45.714285714285715,55.25,62.416666666666664,62.38333333333333,62.333333333333336,65.83333333333333,78.30645161290323,74.16666666666667,69.83870967741936,63.0,58.62068965517241,55.258620689655174,59.666666666666664,78.14516129032258,97.91666666666667,73.2258064516129,66.80645161290323,72.0,78.01612903225806,69.83333333333333,65.3225806451613,63.95161290322581,58.3,50.689655172413794,58.416666666666664,60.25,65.66666666666667,60.88709677419355,70.7258064516129,70.51724137931035,73.06451612903226,73.33333333333333,72.29166666666667,68.0,62.857142857142854,57.666666666666664,59.666666666666664,88.70967741935483,108.33333333333333,85.80645161290323,70.56451612903226,70.75,79.91935483870968,92.0,80.48387096774194,76.61290322580645,64.64285714285714,57.416666666666664,59.833333333333336,76.04838709677419,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,85.0,76.53846153846153,67.14285714285714,68.75,55.0,56.666666666666664,56.0,62.27272727272727,14
Parseley,180.9090909090909,174.2,165.5,152.2,140.10416666666666,165.23809523809524,150.0,174.0625,175.0,111.93181818181819,147.5,132.82608695652175,119.58333333333333,106.83333333333333,110.0,0.0,0.0,139.6153846153846,145.33333333333334,147.5,160.6,156.82692307692307,91.42857142857143,80.17241379310344,75.16666666666667,76.12903225806451,143.2258064516129,105.0,107.74193548387096,104.3103448275862,105.0,96.29032258064517,95.0,94.65517241379311,96.66666666666667,105.3225806451613,96.66666666666667,95.0,119.35483870967742,95.0,95.0,95.0,95.0,95.3225806451613,95.0,95.34482758620689,95.0,95.0,96.0,105.0,105.0,105.0,105.0,105.0,105.0,105.08333333333333,104.64285714285714,95.33333333333333,145.0,145.0,117.0,106.93548387096774,161.0,175.0,174.19354838709677,145.66666666666666,164.3548387096774,162.25806451612902,142.85714285714286,115.0,110.0,149.19354838709677,155.0,158.8709677419355,157.25806451612902,176.72413793103448,241.29032258064515,245.66666666666666,261.4516129032258,334.03225806451616,424.3103448275862,425.90909090909093,0.0,0.0,0.0,0.0,0.0,0.0,190.0,289.4,394.35483870967744,388.2258064516129,350.74074074074076,184.66666666666666,155.3448275862069,190.0,8
Pear(Local),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,123.125,0.0,0.0,28.0,35.25,37.57142857142857,117.65625,186.5,196.20689655172413,206.57894736842104,199.64285714285714,204.0,0.0,0.0,0.0,23.833333333333332,27.080645161290324,30.35,132.7,188.16666666666666,169.51612903225808,184.03225806451613,187.75862068965517,176.3793103448276,153.33333333333334,131.66666666666666,0.0,22.5,25.387096774193548,34.083333333333336,63.0,105.0,105.0,105.64516129032258,105.74074074074075,105.0,105.0,105.0,105.0,89.59677419354838,34.516129032258064,38.44827586206897,71.93548387096774,95.0,95.0,95.33333333333333,98.92857142857143,107.66666666666667,164.16666666666666,155.32258064516128,155.33333333333334,119.6774193548387,46.12903225806452,42.833333333333336,47.5,132.14285714285714,135.0,133.38709677419354,118.63636363636364,115.0,115.33333333333333,127.5,0.0,37.5,47.66129032258065,55.333333333333336,55.19230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40384615384615,31.333333333333332,35.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
Pineapple,66.81818181818181,67.4,70.0,77.6,89.07407407407408,84.56521739130434,72.5,65.20833333333333,65.0,66.47727272727273,79.78260869565217,100.21739130434783,96.6,85.56451612903226,88.10344827586206,86.07142857142857,83.42105263157895,89.0,89.08333333333333,86.42857142857143,86.6,81.25,80.53571428571429,93.66666666666667,93.0,91.45161290322581,89.19354838709677,89.66666666666667,90.48387096774194,86.0,85.0,85.3225806451613,79.13793103448276,95.0,113.5,133.70967741935485,102.66666666666667,94.03225806451613,95.64516129032258,100.33333333333333,105.0,105.0,105.0,105.64516129032258,105.0,105.0,105.16666666666667,105.0,96.83333333333333,98.06451612903226,105.96774193548387,105.0,105.0,105.0,98.75,95.0,95.0,100.66666666666667,105.0,107.90322580645162,108.33333333333333,104.03225806451613,95.0,102.33333333333333,107.58064516129032,105.0,105.0,105.0,111.78571428571429,110.83333333333333,95.0,105.3225806451613,111.16666666666667,112.41935483870968,115.0,112.66666666666667,105.0,105.5,109.19354838709677,113.54838709677419,115.0,115.34482758620689,0.0,0.0,0.0,119.70588235294117,98.87096774193549,102.08333333333333,126.2,139.5,153.06451612903226,141.1290322580645,143.5185185185185,131.83333333333334,135.5,147.30769230769232,3
Pointed Gourd(Local),34.31818181818182,37.7,39.214285714285715,44.76,49.53703703703704,69.1086956521739,106.45833333333333,238.75,239.5,107.95454545454545,57.82608695652174,41.32608695652174,37.3,37.064516129032256,39.55,48.642857142857146,42.15909090909091,47.42857142857143,59.71666666666667,139.64285714285714,237.85714285714286,86.8125,52.839285714285715,40.53333333333333,34.21666666666667,38.15,44.46774193548387,47.016666666666666,44.9,43.6,64.16666666666667,82.13793103448276,105.71428571428571,81.12068965517241,56.75,40.88709677419355,31.233333333333334,41.61290322580645,43.916666666666664,52.38333333333333,51.82258064516129,40.13333333333333,48.71666666666667,57.666666666666664,0.0,74.25925925925925,50.0,40.483333333333334,32.833333333333336,39.354838709677416,67.1774193548387,54.53448275862069,61.53225806451613,63.666666666666664,73.05555555555556,0.0,0.0,91.9047619047619,62.0,42.5,44.3,50.564516129032256,59.596774193548384,57.25,43.145161290322584,45.0,62.833333333333336,108.4375,0.0,105.76086956521739,80.16666666666667,55.645161290322584,39.05,65.24193548387096,55.16129032258065,48.916666666666664,81.29032258064517,71.57407407407408,77.5,0.0,0.0,97.5,60.833333333333336,42.5,33.5,69.75,81.875,74.91666666666667,87.33870967741936,81.20689655172414,75.52631578947368,145.0,211.0,102.91666666666667,95.86538461538461,52.11538461538461,6
Pomegranate,218.1818181818182,204.6,204.5,201.8,241.92307692307693,256.30434782608694,210.41666666666666,248.64583333333334,254.77272727272728,276.59090909090907,262.7173913043478,259.3478260869565,256.2,251.4516129032258,188.33333333333334,185.55555555555554,227.38636363636363,247.33333333333334,233.83333333333334,201.60714285714286,203.6,211.25,262.67857142857144,280.6666666666667,239.58333333333334,202.5,205.32258064516128,221.58333333333334,329.05172413793105,297.2413793103448,230.16129032258064,168.8709677419355,189.13793103448276,182.93103448275863,205.0,205.0,205.66666666666666,196.93548387096774,211.61290322580646,241.0,277.5806451612903,255.66666666666666,231.93548387096774,205.32258064516128,213.88888888888889,237.41379310344828,247.83333333333334,181.5,190.0,189.67741935483872,192.41935483870967,160.17241379310346,150.48387096774192,156.66666666666666,155.0,157.66666666666666,156.42857142857142,203.5,248.83333333333334,270.16129032258067,258.3333333333333,233.8709677419355,136.93548387096774,125.0,165.0,175.0,175.0,158.30645161290323,112.85714285714286,111.66666666666667,117.66666666666667,145.16129032258064,248.0,261.1290322580645,177.25806451612902,214.0,246.53846153846155,127.82608695652173,176.53225806451613,178.33333333333334,124.65517241379311,125.25,0.0,195.0,145.5,153.0,181.29032258064515,202.5,250.0,289.3333333333333,308.2258064516129,279.35483870967744,294.82142857142856,299.0,293.3333333333333,281.15384615384613,1
Potato Red,21.772727272727273,23.48,28.142857142857142,30.36,36.77777777777778,39.291666666666664,30.895833333333332,23.6875,19.152173913043477,22.477272727272727,26.08695652173913,28.47826086956522,36.36,39.67741935483871,46.18333333333333,46.232142857142854,51.02272727272727,42.75,29.616666666666667,21.178571428571427,19.06,18.203703703703702,17.339285714285715,17.15,20.5,23.338709677419356,28.516129032258064,32.85,36.854838709677416,31.6,28.129032258064516,28.016129032258064,22.56896551724138,22.482758620689655,25.05,33.82258064516129,35.3,37.87096774193548,40.806451612903224,37.3,36.79032258064516,41.61666666666667,30.70967741935484,25.741935483870968,20.444444444444443,17.137931034482758,19.866666666666667,21.0,22.533333333333335,25.725806451612904,31.983870967741936,31.32758620689655,36.16129032258065,38.63333333333333,34.6875,27.45,21.446428571428573,23.633333333333333,31.35,29.161290322580644,33.266666666666666,40.16129032258065,45.145161290322584,53.25,59.17741935483871,51.666666666666664,39.645161290322584,29.838709677419356,22.035714285714285,22.083333333333332,25.033333333333335,27.016129032258064,32.15,38.13333333333333,40.96774193548387,51.416666666666664,63.306451612903224,49.333333333333336,51.596774193548384,46.03703703703704,34.1551724137931,32.724137931034484,35.375,31.0,35.516666666666666,56.2,67.70967741935483,89.76666666666667,99.20689655172414,75.68333333333334,60.08064516129032,34.435483870967744,26.839285714285715,27.783333333333335,34.083333333333336,38.84615384615385,0
Potato White,17.045454545454547,19.18,24.11904761904762,26.18,27.77777777777778,36.458333333333336,27.729166666666668,20.979166666666668,16.045454545454547,19.613636363636363,22.84090909090909,24.47826086956522,30.2,32.58064516129032,37.15,37.94642857142857,42.59090909090909,39.63333333333333,25.620689655172413,19.071428571428573,16.98,14.944444444444445,12.517857142857142,11.316666666666666,14.666666666666666,17.283333333333335,19.225806451612904,22.266666666666666,29.338709677419356,25.633333333333333,22.56451612903226,22.387096774193548,18.275862068965516,17.67241379310345,20.45,28.741935483870968,32.35,34.11290322580645,32.5,32.55,32.54838709677419,32.869565217391305,23.629032258064516,19.29032258064516,15.0,13.310344827586206,16.45,18.183333333333334,16.933333333333334,19.225806451612904,26.822580645161292,29.0,31.29032258064516,34.35,31.229166666666668,24.7,19.25,21.866666666666667,29.483333333333334,26.64516129032258,29.833333333333332,35.483333333333334,41.12903225806452,48.58,47.5,41.71666666666667,34.24193548387097,24.225806451612904,19.071428571428573,19.0,21.0,22.73076923076923,25.9,29.903225806451612,34.20967741935484,34.3,45.5,39.44230769230769,42.75,0.0,0.0,0.0,28.416666666666668,27.096774193548388,28.166666666666668,42.56666666666667,0.0,0.0,89.07142857142857,66.22413793103448,46.274193548387096,23.95,18.85185185185185,21.28846153846154,23.75,33.75,5
Pumpkin,18.545454545454547,19.22,26.238095238095237,36.16,18.717391304347824,19.041666666666668,16.9375,18.25,23.477272727272727,29.476190476190474,23.956521739130434,22.67391304347826,22.8,23.596774193548388,27.037037037037038,30.3125,29.5,17.775862068965516,17.466666666666665,24.142857142857142,28.26,28.444444444444443,27.90740740740741,27.716666666666665,23.310344827586206,23.64516129032258,27.451612903225808,31.85,26.35483870967742,21.883333333333333,20.419354838709676,20.016129032258064,23.517241379310345,31.82758620689655,32.85,31.951612903225808,30.666666666666668,27.5,36.45161290322581,43.71666666666667,31.637931034482758,27.75,22.93548387096774,21.629032258064516,22.98148148148148,28.896551724137932,30.833333333333332,27.5,27.55,30.725806451612904,38.145161290322584,47.672413793103445,32.983870967741936,23.3,21.270833333333332,22.5,24.625,35.46666666666667,33.833333333333336,28.177419354838708,31.25,32.25806451612903,36.29032258064516,38.75,32.9375,26.166666666666668,22.274193548387096,23.306451612903224,23.625,30.816666666666666,36.333333333333336,39.03225806451613,34.25,37.903225806451616,37.306451612903224,42.166666666666664,46.25806451612903,41.416666666666664,42.5,42.5,45.69642857142857,48.10344827586207,43.55263157894737,36.37096774193548,27.844827586206897,29.633333333333333,38.46774193548387,36.0,35.166666666666664,26.413793103448278,27.338709677419356,30.56451612903226,31.571428571428573,35.666666666666664,32.833333333333336,32.5,0
Raddish White(Local),27.727272727272727,23.0,23.88095238095238,32.26,36.129629629629626,22.104166666666668,15.041666666666666,13.26086956521739,9.826086956521738,11.545454545454545,18.58695652173913,21.391304347826086,28.96,17.0,12.466666666666667,17.517857142857142,28.022727272727273,18.116666666666667,15.60344827586207,15.589285714285714,12.18,18.925925925925927,15.375,14.266666666666667,14.566666666666666,25.033333333333335,21.306451612903224,23.316666666666666,27.693548387096776,21.883333333333333,19.661290322580644,19.370967741935484,21.70689655172414,36.46551724137931,50.87931034482759,50.596774193548384,39.81666666666667,21.467741935483872,25.903225806451612,44.15,32.435483870967744,21.966666666666665,20.048387096774192,18.387096774193548,12.296296296296296,11.689655172413794,15.466666666666667,16.616666666666667,17.583333333333332,19.596774193548388,22.387096774193548,24.844827586206897,30.403225806451612,28.333333333333332,30.416666666666668,29.666666666666668,25.482142857142858,32.05,31.716666666666665,27.79032258064516,33.1,28.951612903225808,29.306451612903224,34.333333333333336,23.70967741935484,18.683333333333334,18.43548387096774,13.790322580645162,12.678571428571429,26.666666666666668,32.13333333333333,36.564516129032256,42.666666666666664,53.46774193548387,40.08064516129032,38.75,40.61290322580645,41.416666666666664,39.83870967741935,26.20967741935484,16.344827586206897,16.20689655172414,14.229166666666666,12.85483870967742,12.883333333333333,37.0,48.87096774193548,48.333333333333336,33.5,16.25862068965517,11.693548387096774,15.596774193548388,29.071428571428573,46.63333333333333,52.666666666666664,23.846153846153847,0
Red Cabbbage,72.27272727272727,66.66666666666667,75.95238095238095,124.6,125.45454545454545,136.36363636363637,178.125,132.1875,79.20454545454545,63.40909090909091,70.0,58.80434782608695,55.0,129.0909090909091,106.78571428571429,94.28571428571429,103.42105263157895,118.87931034482759,179.66666666666666,140.2,75.2,76.2,78.75,75.55555555555556,75.0,75.96774193548387,76.69354838709677,87.0,95.96774193548387,95.0,94.0,85.96774193548387,64.13793103448276,61.55172413793103,65.91666666666667,74.05172413793103,63.666666666666664,62.74193548387097,88.38709677419355,82.5,82.5,0.0,0.0,53.06818181818182,52.68518518518518,54.05172413793103,53.166666666666664,54.583333333333336,55.0,56.875,57.5,0.0,0.0,0.0,0.0,45.0,42.5,42.672413793103445,52.25,47.82258064516129,47.708333333333336,0.0,0.0,0.0,0.0,0.0,45.0,47.26190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.29411764705883,137.33333333333334,158.5483870967742,107.96296296296296,108.96551724137932,120.0,114.44444444444444,32
